dataset,pca_eigval_diff,pca_eigvec_ang,avg_h_dist,corr_mat_diff,auroc,avg_F1_diff,avg_F1_diff_hout,eps_identif_risk,priv_loss_eps,median_DCR,mia_recall,mia_precision
arf,0.09024610584322605,0.10322283312243488,0.03487038846189345,3.5234193140100007,0.0,-0.015154765812660509,0.0,0.4603174603174603,0.24603174603174602,1.0493122279221392,0.425,0.48571428571428565
arf,0.09024610584322605,0.10322283312243488,0.03487038846189345,3.5234193140100007,0.0,-0.015154765812660509,0.0,0.4603174603174603,0.24603174603174602,1.0493122279221392,0.425,0.48571428571428565
arf,0.09024610584322605,0.10322283312243488,0.03487038846189345,3.5234193140100007,0.0,-0.015154765812660509,0.0,0.4603174603174603,0.24603174603174602,1.0493122279221392,0.425,0.48571428571428565
arf,0.09024610584322605,0.10322283312243488,0.03487038846189345,3.5234193140100007,0.0,-0.015154765812660509,0.0,0.4603174603174603,0.24603174603174602,1.0493122279221392,0.425,0.48571428571428565
arf,0.03914383636533492,0.08592616468435912,0.027092461150021306,2.9561243299530418,0.0,-0.024743137966822204,0.0,0.48412698412698413,0.29365079365079366,1.0766266138495453,0.425,0.41233766233766234
arf,0.03914383636533492,0.08592616468435912,0.027092461150021306,2.9561243299530418,0.0,-0.024743137966822204,0.0,0.48412698412698413,0.29365079365079366,1.0766266138495453,0.425,0.41233766233766234
arf,0.03914383636533492,0.08592616468435912,0.027092461150021306,2.9561243299530418,0.0,-0.024743137966822204,0.0,0.48412698412698413,0.29365079365079366,1.0766266138495453,0.425,0.41233766233766234
arf,0.03914383636533492,0.08592616468435912,0.027092461150021306,2.9561243299530418,0.0,-0.024743137966822204,0.0,0.48412698412698413,0.29365079365079366,1.0766266138495453,0.425,0.41233766233766234
arf,0.08892641554655777,0.13427158680205006,0.043939025758902635,2.9875176569828596,0.0,-0.008361559019453707,0.0,0.48412698412698413,0.2619047619047619,1.1652896690097676,0.55,0.48519480519480523
arf,0.06876100768886775,0.15702023356810837,0.04457264037979918,3.445944538273181,0.0,-0.12230486796757656,-0.009356725146198841,0.40476190476190477,0.22222222222222224,1.0786170241103952,0.45,0.4557142857142857
